competitor,route_start,route_dest,from_alternateId,to_alternateId,CODE,pax_1,pax_2,pax_3,pax_4,pax_5,pax_6,pax_7,pax_8,pax_9,pax_10,pax_11,pax_12,pax_13,pax_14,pax_15,pax_16,Retry
Sun,Plovdiv Airport,Velingrad,22064,22103,PDV,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Bar,30435,30436,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Be?i?i,30435,27435,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Cetinje,30435,35469,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Dobrota,30435,35448,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Kotor,30435,26322,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Mostar,30435,27922,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Risan,30435,37587,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Shkodër,30435,31542,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Sutomore,30435,35849,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Tirana,30435,30485,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Tivat Airport,30435,30434,TGD,,,,,,,,,,,,,,,,,
Sun,Podgorica Airport,Ulcinj,30435,35321,TGD,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Agua De Alto,31356,31313,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Água Retorta,31356,31319,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Caloura,31356,31312,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Capelas,31356,31311,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Faja De Baixo,31356,31309,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Furnas,31356,31316,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Nordeste,31356,31318,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Ponta Delgada (Azores),31356,31308,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Povoação,31356,31317,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Rabo De Peixe,31356,35541,PDL,,,,,,,,,,,,,,,,,
Sun,Ponta Delgada Airport (PDL),Vila Franca Do Campo,31356,31314,PDL,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Bodrogkeresztúr,41987,34453,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Demänovská Dolina,41987,25420,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Krakow,41987,25396,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Liptovsky Mikulas,41987,26542,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Ružomberok,41987,33955,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Starý Smokovec,41987,25419,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Tatranská Lomnica,41987,25418,TAT,,,,,,,,,,,,,,,,,
Sun,Poprad Airport,Zakopane,41987,25397,TAT,,,,,,,,,,,,,,,,,
Sun,Port Harcourt Airport,Oyigbo,42596,42738,PHC,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Afife,21810,29962,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Albufeira,21810,10786,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Amarante,21810,21811,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Arcos De Valdevez,21810,21812,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Aveiro,21810,21813,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Barcelos,21810,22039,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Bragança,21810,21816,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Cascais,21810,22015,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Chaves,21810,21817,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Coimbra,21810,21818,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Esmoriz,21810,33219,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Espinho,21810,21820,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Esposende,21810,21821,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Fafe,21810,40088,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Fão,21810,29809,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Fátima,21810,21822,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Figueira Da Foz,21810,21823,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Guimaraes,21810,21825,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Ílhavo,21810,23399,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Lamego,21810,22041,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Mangualde,21810,30471,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Mirandela,21810,21828,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Moledo,21810,26538,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Monçao,21810,21829,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Mortágua,21810,35332,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Odivelas,21810,33367,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Oliveira De Azeméis,21810,21830,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Ovar,21810,21832,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Paços De Ferreira,21810,21833,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Paredes De Coura,21810,21834,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Penalva Do Castelo,21810,35599,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Ponte Da Barca,21810,21836,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Ponte De Lima,21810,21837,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Pontevedra,21810,21163,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Povoa De Varzim,21810,22044,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Praia De Mira,21810,25498,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Santa Maria Da Feira,21810,21841,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Santiago De Compostela,21810,21189,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Sanxenxo,21810,23289,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,São Félix Da Marinha,21810,31846,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Sao Joao Da Madeira,21810,21843,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Sintra,21810,22035,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Valença,21810,21844,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Viana Do Castelo,21810,21845,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Vidago,21810,22045,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Vigo (Spain),21810,21846,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Vila Do Conde,21810,22046,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Vila Nova De Gaia,21810,22047,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Vila Praia De Âncora,21810,30642,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Airport,Viseu,21810,21847,OPO,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Auxiliadora,26486,38064,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Campinas,26486,26513,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Coronel Aparício Borges,26486,38029,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Farrapos,26486,38035,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Lomba Do Pinheiro,26486,38059,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Menino Deus,26486,38062,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Moinhos De Vento,26486,38063,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Partenon,26486,38069,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Pétropolis,26486,30092,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Piracicaba,26486,32012,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Praia De Belas,26486,38071,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Rio Claro (Brazil),26486,32653,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,São Geraldo,26486,34464,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Sao Paulo,26486,26514,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Três Figueiras,26486,38082,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Vila Ipiranga,26486,38083,POA,,,,,,,,,,,,,,,,,
Sun,Porto Alegre Airport,Vila Jardim,26486,38084,POA,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Katowice,26665,25398,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Konin,26665,35531,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Krakow,26665,25396,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Leszno,26665,31228,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Mi?dzyrzecz,26665,33147,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Turek,26665,34399,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Wagrowiec,26665,35956,POZ,,,,,,,,,,,,,,,,,
Sun,Pozna? Airport (POZ),Wroclaw City Centre,26665,26706,POZ,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Cento,21849,32826,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Ceske Budejovice,21849,21851,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,?eský Krumlov,21849,21852,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Chomutov,21849,30574,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Harrachov,21849,21859,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Hradec Kralove,21849,21860,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Janské Lázn?,21849,33171,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Karlovy Vary,21849,21855,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Liberec,21849,21867,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Marianske Lazne,21849,21868,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Mlada Boleslav,21849,21870,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Olomouc,21849,21872,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Ostrava,21849,21874,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Pardubice,21849,21875,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Podebrady,21849,21878,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Salzburg,21849,22287,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Spindleruv Mlyn,21849,21880,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Teplice,21849,21883,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Usti Nad Labem,21849,21886,PRG,,,,,,,,,,,,,,,,,
Sun,Prague Airport,Vienna Airport,21849,23411,PRG,,,,,,,,,,,,,,,,,
Sun,Presidente Castro Pinto International Airport (JPA),Pipa Beach,44461,36718,JPA,,,,,,,,,,,,,,,,,
Sun,Presidente Castro Pinto International Airport (JPA),Recife,44461,26526,JPA,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Cooper Jack Bay,36137,36033,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Five Cays,36137,36032,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Grace Bay,36137,36042,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Grace Bay West,36137,36038,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Leeward Settlement,36137,36044,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Long Bay Beach,36137,36041,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Long Bay Hills,36137,36040,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Northwest Point Resort,36137,36036,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Sapodilla Bay,36137,36034,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Taylor Bay,36137,36035,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,The Amanyara Resort,36137,36037,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,The Bight Settlement,36137,36039,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Turtle Cove,36137,36043,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Wheeland Settlement,36137,36045,PLS,,,,,,,,,,,,,,,,,
Sun,Providenciales International Airport,Whitby,36137,32370,PLS,,,,,,,,,,,,,,,,,
Sun,Puerto Plata Airport,El Cortecito,26758,37549,POP,,,,,,,,,,,,,,,,,
Sun,Puerto Plata Airport,Maimon,26758,27934,POP,,,,,,,,,,,,,,,,,
Sun,Puerto Plata Airport,Playa Dorada,26758,22348,POP,,,,,,,,,,,,,,,,,
Sun,Puerto Vallarta Airport,Irapuato,39006,32363,PVR,,,,,,,,,,,,,,,,,
Sun,Puerto Vallarta Airport,Mascota,39006,39637,PVR,,,,,,,,,,,,,,,,,
Sun,Puerto Vallarta Airport,Puerto Vallarta,39006,29761,PVR,,,,,,,,,,,,,,,,,
Sun,Puerto Vallarta Airport,Xalapa City,39006,28860,PVR,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Bale,26134,30051,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Bibione,26134,21574,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Brestova,26134,34916,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Funtana,26134,35155,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,I?i?i,26134,34801,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Ližnjan,26134,34803,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Mali Lošinj,26134,27483,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Peroj,26134,32460,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Piran,26134,25345,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Pomer,26134,34804,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Rijeka,26134,25053,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Rovinj,26134,25348,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Rovinjsko Selo,26134,35847,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Štinjan,26134,27603,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Tar,26134,34751,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Trieste,26134,21636,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Umag,26134,25357,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Valbandon,26134,34807,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Zagreb Airport,26134,25464,PUY,,,,,,,,,,,,,,,,,
Sun,Pula Airport,Žminj,26134,34687,PUY,,,,,,,,,,,,,,,,,
Sun,Punta Cana Airport,Cap Cana,26752,31600,PUJ,,,,,,,,,,,,,,,,,
Sun,Punta Cana Airport,El Cortecito,26752,37549,PUJ,,,,,,,,,,,,,,,,,
Sun,Punta Cana Airport,Higüey,26752,32661,PUJ,,,,,,,,,,,,,,,,,
Sun,Punta Cana Airport,Laguna Bavaro,26752,33966,PUJ,,,,,,,,,,,,,,,,,
Sun,Québec City Jean Lesage International Airport,Kingston,45269,30633,YQB,,,,,,,,,,,,,,,,,
Sun,Québec City Jean Lesage International Airport,Toronto,45269,32033,YQB,,,,,,,,,,,,,,,,,
Sun,Quito Mariscal Sucre Airport,Babahoyo,28032,36471,UIO,,,,,,,,,,,,,,,,,
Sun,Quito Mariscal Sucre Airport,Mindo,28032,29763,UIO,,,,,,,,,,,,,,,,,
Sun,Quito Mariscal Sucre Airport,Mulalillo,28032,35516,UIO,,,,,,,,,,,,,,,,,
Sun,Quito Mariscal Sucre Airport,Pomasqui,28032,32715,UIO,,,,,,,,,,,,,,,,,
Sun,Quito Mariscal Sucre Airport,San Antonio De Pichincha,28032,32714,UIO,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Beni-Mellal,21454,35161,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Bouznika,21454,34897,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Casablanca,21454,22357,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,El Jadida,21454,21438,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Kenitra,21454,27050,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Khouribga,21454,33311,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Marrakech City (Excl. Medina),21454,20715,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Meknes,21454,21440,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Oujda,21454,29672,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Rabat,21454,10954,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Safi (Morocco),21454,29693,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Tangier,21454,21442,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Temara,21454,35491,RBA,,,,,,,,,,,,,,,,,
Sun,Rabat Airport,Tétouan,21454,21458,RBA,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Cabo De Santo Agostinho,26484,26523,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Fazenda Nova - Nova Jerusalém,26484,31773,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Ilha De Santo Aleixo,26484,31771,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,João Pessoa,26484,32026,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Pipa Beach,26484,36718,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Porto De Galinhas,26484,26525,REC,,,,,,,,,,,,,,,,,
Sun,Recife Guararapes Airport,Recife,26484,26526,REC,,,,,,,,,,,,,,,,,
Sun,Rennes Airport (RNS),Chanteloup-En-Brie,25780,35073,RNS,,,,,,,,,,,,,,,,,
Sun,Rennes Airport (RNS),Mont Saint-Michel,25780,31019,RNS,,,,,,,,,,,,,,,,,
Sun,Rennes Airport (RNS),Paris,25780,21879,RNS,,,,,,,,,,,,,,,,,
Sun,Rennes Airport (RNS),Port D'arzal,25780,25435,RNS,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Alcaniz,10581,24513,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Altafulla,10581,24234,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Barcelona Cruise Port (Moll De Barcelona),10581,40290,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Barcelona Sants Train Station,10581,40292,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Benicassim,10581,10454,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Calafell,10581,10083,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Cambrils,10581,10088,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Camping Cambrils Park (Cambrils),10581,22365,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Camping La Torre Del Sol,10581,22672,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Camping Park Playa Bara,10581,28693,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Camping Sanguli (Salou),10581,22314,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Camping Tamarit Park,10581,22375,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Creixell,10581,27247,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,El Prat De Llobregat,10581,20867,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Flix,10581,21003,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,L'hospitalet De L'infant,10581,21004,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,La Pineda,10581,10106,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Miami Platja,10581,10111,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Montgat,10581,20914,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Perafort (Inc Train Station),10581,23370,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Riumar,10581,27228,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Roda De Berà,10581,10976,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Salou,10581,10130,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Sant Adria De Besos,10581,20950,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Sant Salvador,10581,10491,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Santa Susanna,10581,10140,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Sitges,10581,10141,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Vila-Seca,10581,21018,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Vilafortuny,10581,37334,REU,,,,,,,,,,,,,,,,,
Sun,Reus Airport,Vilanova I La Geltrú,10581,10150,REU,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Afantou,21351,21352,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Archangelos,21351,21353,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Faliraki,21351,21354,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Fanes,21351,23240,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Gennadi,21351,21355,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Haraki,21351,23333,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Ixia,21351,21357,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Kalathos,21351,21358,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Kamiros Skala,21351,23341,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Kiotari,21351,21360,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Kolymbia,21351,21361,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Koskinou,21351,21362,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Kremasti,21351,21363,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Lardos,21351,21365,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Lindos,21351,21366,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Paradisi (Rhodes),21351,26323,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Pefkos,21351,21367,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Plimmiri,21351,34210,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Rhodes Port,21351,21368,RHO,,,,,,,,,,,,,,,,,
Sun,Rhodes Airport,Vlycha Beach,21351,21371,RHO,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Aizkraukle,25329,31365,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Baltezers,25329,26267,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,C?sis,25329,26270,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Daugavpils,25329,34411,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Jekabpils,25329,36622,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Jelgava,25329,34901,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Jurmala,25329,26266,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Kaunas,25329,26292,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Kuldiga,25329,26273,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Liepaja,25329,26275,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Mažeikiai,25329,36357,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Pärnu,25329,26279,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Siauliai,25329,26298,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Sigulda,25329,26269,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Tallinn,25329,26278,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Tukums,25329,26268,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Valmiera,25329,26271,RIX,,,,,,,,,,,,,,,,,
Sun,Riga Airport,Ventspils,25329,26274,RIX,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Gajac,28073,30541,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,I?i?i,28073,34801,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Mali Lošinj,28073,27483,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Rijeka,28073,25053,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Rovinj,28073,25348,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Senj,28073,25477,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Trieste,28073,21636,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Umag,28073,25357,RJK,,,,,,,,,,,,,,,,,
Sun,Rijeka Airport,Zagreb Airport,28073,25464,RJK,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Bellaria,25757,27349,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Cattolica,25757,27096,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Cervia,25757,25730,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Cesenatico,25757,27168,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Faenza,25757,25732,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Forli,25757,25734,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Gabicce Mare,25757,27359,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Lido Di Savio,25757,27348,RMI,,,,,,,,,,,,,,,,,
Sun,Rimini Airport,Marina Di Ravenna,25757,27807,RMI,,,,,,,,,,,,,,,,,
